"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"1679","19.703351","91.199.81.157","192.168.137.185","UDP","559","5056  >  46977 Len=517","Jul  6, 2023 08:40:38.792721000 Hora oficial do Brasil","0.000155000"
"1680","19.732573","91.199.81.157","192.168.137.185","UDP","902","5056  >  46977 Len=860","Jul  6, 2023 08:40:38.821943000 Hora oficial do Brasil","0.029222000"
"1681","19.753572","35.203.19.92","192.168.137.185","UDP","170","7548  >  45517 Len=128","Jul  6, 2023 08:40:38.842942000 Hora oficial do Brasil","0.020999000"
"1682","19.768431","91.199.81.157","192.168.137.185","UDP","918","5056  >  46977 Len=876","Jul  6, 2023 08:40:38.857801000 Hora oficial do Brasil","0.014859000"
"1683","19.780713","192.168.137.185","91.199.81.157","UDP","334","46977  >  5056 Len=292","Jul  6, 2023 08:40:38.870083000 Hora oficial do Brasil","0.012282000"
"1684","19.789718","35.203.19.92","192.168.137.185","UDP","186","7548  >  45517 Len=144","Jul  6, 2023 08:40:38.879088000 Hora oficial do Brasil","0.009005000"
"1685","19.799541","91.199.81.157","192.168.137.185","UDP","691","5056  >  46977 Len=649","Jul  6, 2023 08:40:38.888911000 Hora oficial do Brasil","0.009823000"
"1686","19.812566","3.219.165.53","192.168.137.185","TCP","1514","[TCP Spurious Retransmission] 443  >  43870 [ACK] Seq=1 Ack=518 Win=62208 Len=1448 TSval=2053010998 TSecr=3249814360","Jul  6, 2023 08:40:38.901936000 Hora oficial do Brasil","0.013025000"
"1687","19.813264","91.199.81.157","192.168.137.185","UDP","616","5056  >  46977 Len=574","Jul  6, 2023 08:40:38.902634000 Hora oficial do Brasil","0.000698000"
"1688","19.815196","192.168.137.185","3.219.165.53","TCP","78","[TCP Dup ACK 1543#1] 43870  >  443 [ACK] Seq=518 Ack=2897 Win=71680 Len=0 TSval=3249817695 TSecr=2053009434 SLE=1 SRE=1449","Jul  6, 2023 08:40:38.904566000 Hora oficial do Brasil","0.001932000"
"1689","19.824370","35.203.19.92","192.168.137.185","UDP","170","7548  >  45517 Len=128","Jul  6, 2023 08:40:38.913740000 Hora oficial do Brasil","0.009174000"
"1690","19.829783","91.199.81.157","192.168.137.185","UDP","840","5056  >  46977 Len=798","Jul  6, 2023 08:40:38.919153000 Hora oficial do Brasil","0.005413000"
"1691","19.839257","192.168.137.185","91.199.81.157","UDP","397","46977  >  5056 Len=355","Jul  6, 2023 08:40:38.928627000 Hora oficial do Brasil","0.009474000"
"1692","19.852815","91.199.81.157","192.168.137.185","UDP","1185","5056  >  46977 Len=1143","Jul  6, 2023 08:40:38.942185000 Hora oficial do Brasil","0.013558000"
"1693","19.861842","91.199.81.157","192.168.137.185","UDP","816","5056  >  46977 Len=774","Jul  6, 2023 08:40:38.951212000 Hora oficial do Brasil","0.009027000"
"1694","19.877640","192.168.137.185","20.120.122.254","TLSv1.2","448","Application Data","Jul  6, 2023 08:40:38.967010000 Hora oficial do Brasil","0.015798000"
"1695","19.877854","35.203.19.92","192.168.137.185","UDP","186","7548  >  45517 Len=144","Jul  6, 2023 08:40:38.967224000 Hora oficial do Brasil","0.000214000"
"1696","19.892597","91.199.81.157","192.168.137.185","UDP","1071","5056  >  46977 Len=1029","Jul  6, 2023 08:40:38.981967000 Hora oficial do Brasil","0.014743000"
"1697","19.893206","91.199.81.157","192.168.137.185","UDP","299","5056  >  46977 Len=257","Jul  6, 2023 08:40:38.982576000 Hora oficial do Brasil","0.000609000"
