"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"39","6.629847","192.168.137.185","177.37.221.8","TCP","66","[TCP Dup ACK 25#2] 49870  >  443 [ACK] Seq=592 Ack=1 Win=65536 Len=0 TSval=1808183675 TSecr=823541862","Jul  6, 2023 09:28:04.362235000 Hora oficial do Brasil","0.000000000"
"40","6.629847","192.168.137.185","162.247.241.4","TCP","66","41284  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=3571276969 TSecr=2632102575","Jul  6, 2023 09:28:04.362235000 Hora oficial do Brasil","0.000000000"
"41","6.630098","192.168.137.185","142.250.79.42","TCP","66","43202  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2283075528 TSecr=5330458","Jul  6, 2023 09:28:04.362486000 Hora oficial do Brasil","0.000251000"
"42","6.645184","192.168.137.185","162.247.241.4","TLSv1.3","583","Client Hello","Jul  6, 2023 09:28:04.377572000 Hora oficial do Brasil","0.015086000"
"43","6.661326","192.168.137.185","157.240.216.34","TLSv1.2","92","Application Data","Jul  6, 2023 09:28:04.393714000 Hora oficial do Brasil","0.016142000"
"44","6.691650","192.168.137.185","142.250.79.42","TLSv1.3","610","Client Hello","Jul  6, 2023 09:28:04.424038000 Hora oficial do Brasil","0.030324000"
"45","6.822127","142.250.79.42","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  43202 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=5330760 TSecr=2283072452 WS=256","Jul  6, 2023 09:28:04.554515000 Hora oficial do Brasil","0.130477000"
"46","6.825136","192.168.137.185","142.250.79.42","TCP","66","[TCP Dup ACK 41#1] 43202  >  443 [ACK] Seq=545 Ack=1 Win=65536 Len=0 TSval=2283075723 TSecr=5330458","Jul  6, 2023 09:28:04.557524000 Hora oficial do Brasil","0.003009000"
"47","7.062126","157.240.216.34","192.168.137.185","TCP","112","[TCP Spurious Retransmission] 443  >  46070 [PSH, ACK] Seq=1 Ack=1 Win=265 Len=46 TSval=2386416043 TSecr=1852413634","Jul  6, 2023 09:28:04.794514000 Hora oficial do Brasil","0.236990000"
"48","7.098933","192.168.137.185","157.240.216.34","TCP","78","[TCP Dup ACK 38#1] 46070  >  443 [ACK] Seq=27 Ack=47 Win=133 Len=0 TSval=1853521005 TSecr=2386416043 SLE=1 SRE=47","Jul  6, 2023 09:28:04.831321000 Hora oficial do Brasil","0.036807000"
"49","7.452193","192.168.137.185","157.240.216.34","TCP","92","[TCP Retransmission] 46070  >  443 [PSH, ACK] Seq=1 Ack=47 Win=133 Len=26 TSval=1853521341 TSecr=2386416043","Jul  6, 2023 09:28:05.184581000 Hora oficial do Brasil","0.353260000"
"50","8.134972","162.247.241.4","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  41284 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2632103623 TSecr=3571273893 WS=8192","Jul  6, 2023 09:28:05.867360000 Hora oficial do Brasil","0.682779000"
"51","8.222566","177.37.221.8","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  49870 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=823544939 TSecr=1808179552 WS=128","Jul  6, 2023 09:28:05.954954000 Hora oficial do Brasil","0.087594000"
"52","8.225422","177.37.221.8","192.168.137.185","TCP","66","443  >  49870 [ACK] Seq=1 Ack=592 Win=64640 Len=0 TSval=823544940 TSecr=1808182622","Jul  6, 2023 09:28:05.957810000 Hora oficial do Brasil","0.002856000"
"53","8.225565","192.168.137.185","162.247.241.4","TCP","66","[TCP Dup ACK 40#1] 41284  >  443 [ACK] Seq=518 Ack=1 Win=65536 Len=0 TSval=3571278563 TSecr=2632102575","Jul  6, 2023 09:28:05.957953000 Hora oficial do Brasil","0.000143000"
"54","8.225858","177.37.221.8","192.168.137.185","TLSv1.3","336","Server Hello, Change Cipher Spec, Application Data, Application Data","Jul  6, 2023 09:28:05.958246000 Hora oficial do Brasil","0.000293000"
"55","8.226229","162.247.241.4","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  41284 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2632103641 TSecr=3571273893 WS=8192","Jul  6, 2023 09:28:05.958617000 Hora oficial do Brasil","0.000371000"
"56","8.226627","142.250.79.42","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  43202 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=5331524 TSecr=2283072452 WS=256","Jul  6, 2023 09:28:05.959015000 Hora oficial do Brasil","0.000398000"
"57","8.226828","192.168.137.185","177.37.221.8","TCP","66","[TCP Dup ACK 25#3] 49870  >  443 [ACK] Seq=592 Ack=1 Win=65536 Len=0 TSval=1808185273 TSecr=823541862","Jul  6, 2023 09:28:05.959216000 Hora oficial do Brasil","0.000201000"
"58","8.227189","142.251.135.42","192.168.137.185","TCP","74","443  >  39342 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=2055262374 TSecr=374147748 WS=256","Jul  6, 2023 09:28:05.959577000 Hora oficial do Brasil","0.000361000"
"59","8.227666","142.251.135.42","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  39342 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=2055262682 TSecr=374147748 WS=256","Jul  6, 2023 09:28:05.960054000 Hora oficial do Brasil","0.000477000"
"60","8.228311","192.168.137.185","177.37.221.8","TCP","66","49870  >  443 [ACK] Seq=592 Ack=271 Win=67072 Len=0 TSval=1808185274 TSecr=823544940","Jul  6, 2023 09:28:05.960699000 Hora oficial do Brasil","0.000645000"
"61","8.228311","192.168.137.185","177.37.221.8","TLSv1.3","146","Change Cipher Spec, Application Data","Jul  6, 2023 09:28:05.960699000 Hora oficial do Brasil","0.000000000"
"62","8.229241","192.168.137.185","142.250.79.42","TCP","66","[TCP Dup ACK 41#2] 43202  >  443 [ACK] Seq=545 Ack=1 Win=65536 Len=0 TSval=2283077127 TSecr=5330458","Jul  6, 2023 09:28:05.961629000 Hora oficial do Brasil","0.000930000"
"63","8.229241","192.168.137.185","142.251.135.42","TCP","66","39342  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=374150411 TSecr=2055262374","Jul  6, 2023 09:28:05.961629000 Hora oficial do Brasil","0.000000000"
"64","8.229241","192.168.137.185","142.251.135.42","TCP","66","[TCP Dup ACK 63#1] 39342  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=374150411 TSecr=2055262374","Jul  6, 2023 09:28:05.961629000 Hora oficial do Brasil","0.000000000"
"65","8.237988","192.168.137.185","142.251.135.42","TLSv1.3","583","Client Hello","Jul  6, 2023 09:28:05.970376000 Hora oficial do Brasil","0.008747000"
"68","9.438263","162.247.241.4","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  41284 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2632105149 TSecr=3571273893 WS=8192","Jul  6, 2023 09:28:07.170651000 Hora oficial do Brasil","0.103276000"
"69","9.553431","142.250.79.42","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  43202 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=5333033 TSecr=2283072452 WS=256","Jul  6, 2023 09:28:07.285819000 Hora oficial do Brasil","0.115168000"
"70","9.556541","142.251.135.42","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  39342 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=2055263881 TSecr=374147748 WS=256","Jul  6, 2023 09:28:07.288929000 Hora oficial do Brasil","0.003110000"
"71","9.556873","192.168.137.185","162.247.241.4","TCP","66","[TCP Dup ACK 40#2] 41284  >  443 [ACK] Seq=518 Ack=1 Win=65536 Len=0 TSval=3571279894 TSecr=2632102575","Jul  6, 2023 09:28:07.289261000 Hora oficial do Brasil","0.000332000"
"72","9.558038","192.168.137.185","142.250.79.42","TCP","66","[TCP Dup ACK 41#3] 43202  >  443 [ACK] Seq=545 Ack=1 Win=65536 Len=0 TSval=2283078456 TSecr=5330458","Jul  6, 2023 09:28:07.290426000 Hora oficial do Brasil","0.001165000"
"73","9.558038","192.168.137.185","142.251.135.42","TCP","66","[TCP Dup ACK 63#2] 39342  >  443 [ACK] Seq=518 Ack=1 Win=65536 Len=0 TSval=374151741 TSecr=2055262374","Jul  6, 2023 09:28:07.290426000 Hora oficial do Brasil","0.000000000"
"74","9.558284","157.240.216.34","192.168.137.185","TCP","66","443  >  46070 [ACK] Seq=47 Ack=27 Win=265 Len=0 TSval=2386418142 TSecr=1853520569","Jul  6, 2023 09:28:07.290672000 Hora oficial do Brasil","0.000246000"
"75","9.558607","162.247.241.4","192.168.137.185","TCP","66","443  >  41284 [ACK] Seq=1 Ack=518 Win=57344 Len=0 TSval=2632105241 TSecr=3571276984","Jul  6, 2023 09:28:07.290995000 Hora oficial do Brasil","0.000323000"
"76","9.558884","142.250.79.42","192.168.137.185","TCP","66","443  >  43202 [ACK] Seq=1 Ack=545 Win=66816 Len=0 TSval=5333125 TSecr=2283075589","Jul  6, 2023 09:28:07.291272000 Hora oficial do Brasil","0.000277000"
"77","9.559187","162.247.241.4","192.168.137.185","TLSv1.3","1514","Server Hello, Change Cipher Spec","Jul  6, 2023 09:28:07.291575000 Hora oficial do Brasil","0.000303000"
"78","9.559628","162.247.241.4","192.168.137.185","TCP","666","443  >  41284 [PSH, ACK] Seq=1449 Ack=518 Win=65536 Len=600 TSval=2632105286 TSecr=3571276984 [TCP segment of a reassembled PDU]","Jul  6, 2023 09:28:07.292016000 Hora oficial do Brasil","0.000441000"
"79","9.559973","162.247.241.4","192.168.137.185","TCP","1514","443  >  41284 [ACK] Seq=2049 Ack=518 Win=65536 Len=1448 TSval=2632105286 TSecr=3571276984 [TCP segment of a reassembled PDU]","Jul  6, 2023 09:28:07.292361000 Hora oficial do Brasil","0.000345000"
"80","9.560430","162.247.241.4","192.168.137.185","TLSv1.3","502","Application Data","Jul  6, 2023 09:28:07.292818000 Hora oficial do Brasil","0.000457000"
"81","9.560756","142.250.79.42","192.168.137.185","TLSv1.3","269","Server Hello, Change Cipher Spec, Application Data","Jul  6, 2023 09:28:07.293144000 Hora oficial do Brasil","0.000326000"
"82","9.561060","192.168.137.185","162.247.241.4","TCP","66","41284  >  443 [ACK] Seq=518 Ack=1449 Win=68608 Len=0 TSval=3571279900 TSecr=2632105286","Jul  6, 2023 09:28:07.293448000 Hora oficial do Brasil","0.000304000"
"83","9.561060","192.168.137.185","162.247.241.4","TCP","66","41284  >  443 [ACK] Seq=518 Ack=2049 Win=71680 Len=0 TSval=3571279900 TSecr=2632105286","Jul  6, 2023 09:28:07.293448000 Hora oficial do Brasil","0.000000000"
"84","9.562017","192.168.137.185","162.247.241.4","TCP","66","41284  >  443 [ACK] Seq=518 Ack=3497 Win=74240 Len=0 TSval=3571279901 TSecr=2632105286","Jul  6, 2023 09:28:07.294405000 Hora oficial do Brasil","0.000957000"
"85","9.562017","192.168.137.185","162.247.241.4","TCP","66","41284  >  443 [ACK] Seq=518 Ack=3933 Win=77312 Len=0 TSval=3571279901 TSecr=2632105286","Jul  6, 2023 09:28:07.294405000 Hora oficial do Brasil","0.000000000"
"86","9.562944","192.168.137.185","142.250.79.42","TCP","66","43202  >  443 [ACK] Seq=545 Ack=204 Win=67072 Len=0 TSval=2283078461 TSecr=5333184","Jul  6, 2023 09:28:07.295332000 Hora oficial do Brasil","0.000927000"
"87","9.563574","192.168.137.185","142.250.79.42","TLSv1.3","130","Change Cipher Spec, Application Data","Jul  6, 2023 09:28:07.295962000 Hora oficial do Brasil","0.000630000"
"88","9.579195","192.168.137.185","142.250.79.42","TCP","1466","43202  >  443 [ACK] Seq=609 Ack=204 Win=67072 Len=1400 TSval=2283078477 TSecr=5333184 [TCP segment of a reassembled PDU]","Jul  6, 2023 09:28:07.311583000 Hora oficial do Brasil","0.015621000"
"89","9.609544","192.168.137.185","162.247.241.4","TLSv1.3","130","Change Cipher Spec, Application Data","Jul  6, 2023 09:28:07.341932000 Hora oficial do Brasil","0.030349000"
"90","10.980465","192.168.137.185","192.168.137.1","DNS","77","Standard query 0xfdcf A ib.isappcloud.com","Jul  6, 2023 09:28:08.712853000 Hora oficial do Brasil","1.370921000"
"91","11.520497","157.240.216.34","192.168.137.185","TCP","66","[TCP Dup ACK 74#1] 443  >  46070 [ACK] Seq=47 Ack=27 Win=265 Len=0 TSval=2386419353 TSecr=1853521341","Jul  6, 2023 09:28:09.252885000 Hora oficial do Brasil","0.540032000"
"92","11.600531","177.37.221.8","192.168.137.185","TCP","66","443  >  49870 [ACK] Seq=271 Ack=672 Win=64640 Len=0 TSval=823547870 TSecr=1808185275","Jul  6, 2023 09:28:09.332919000 Hora oficial do Brasil","0.080034000"
"93","11.600980","177.37.221.8","192.168.137.185","TLSv1.3","353","Application Data","Jul  6, 2023 09:28:09.333368000 Hora oficial do Brasil","0.000449000"
"94","11.601381","142.251.135.42","192.168.137.185","TCP","66","443  >  39342 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=2055265305 TSecr=374150420","Jul  6, 2023 09:28:09.333769000 Hora oficial do Brasil","0.000401000"
"95","11.602960","192.168.137.185","177.37.221.8","TLSv1.3","1059","Application Data","Jul  6, 2023 09:28:09.335348000 Hora oficial do Brasil","0.001579000"
"96","11.602960","192.168.137.185","177.37.221.8","TCP","66","49870  >  443 [ACK] Seq=1665 Ack=558 Win=68096 Len=0 TSval=1808188649 TSecr=823547886","Jul  6, 2023 09:28:09.335348000 Hora oficial do Brasil","0.000000000"
"97","11.604513","142.251.135.42","192.168.137.185","TLSv1.3","1466","Server Hello, Change Cipher Spec","Jul  6, 2023 09:28:09.336901000 Hora oficial do Brasil","0.001553000"
"98","11.605171","142.251.135.42","192.168.137.185","TCP","1466","443  >  39342 [PSH, ACK] Seq=1401 Ack=518 Win=66816 Len=1400 TSval=2055265364 TSecr=374150420 [TCP segment of a reassembled PDU]","Jul  6, 2023 09:28:09.337559000 Hora oficial do Brasil","0.000658000"
"99","11.605797","142.251.135.42","192.168.137.185","TCP","1466","443  >  39342 [ACK] Seq=2801 Ack=518 Win=66816 Len=1400 TSval=2055265364 TSecr=374150420 [TCP segment of a reassembled PDU]","Jul  6, 2023 09:28:09.338185000 Hora oficial do Brasil","0.000626000"
"100","11.606055","192.168.137.185","142.251.135.42","TCP","66","39342  >  443 [ACK] Seq=518 Ack=1401 Win=68608 Len=0 TSval=374153788 TSecr=2055265364","Jul  6, 2023 09:28:09.338443000 Hora oficial do Brasil","0.000258000"
"101","11.606596","142.251.135.42","192.168.137.185","TLSv1.3","555","Application Data","Jul  6, 2023 09:28:09.338984000 Hora oficial do Brasil","0.000541000"
"102","11.606935","192.168.137.185","142.251.135.42","TCP","66","39342  >  443 [ACK] Seq=518 Ack=2801 Win=71168 Len=0 TSval=374153789 TSecr=2055265364","Jul  6, 2023 09:28:09.339323000 Hora oficial do Brasil","0.000339000"
"105","11.608664","192.168.137.185","142.251.135.42","TCP","66","39342  >  443 [ACK] Seq=518 Ack=4201 Win=74240 Len=0 TSval=374153790 TSecr=2055265364","Jul  6, 2023 09:28:09.341052000 Hora oficial do Brasil","0.000344000"
"106","11.608664","192.168.137.185","142.251.135.42","TCP","66","39342  >  443 [ACK] Seq=518 Ack=4690 Win=76800 Len=0 TSval=374153791 TSecr=2055265364","Jul  6, 2023 09:28:09.341052000 Hora oficial do Brasil","0.000000000"
"107","11.657613","192.168.137.185","142.251.135.42","TLSv1.3","130","Change Cipher Spec, Application Data","Jul  6, 2023 09:28:09.390001000 Hora oficial do Brasil","0.048949000"
"108","11.660228","192.168.137.185","142.251.135.42","TCP","1466","39342  >  443 [ACK] Seq=582 Ack=4690 Win=76800 Len=1400 TSval=374153842 TSecr=2055265364 [TCP segment of a reassembled PDU]","Jul  6, 2023 09:28:09.392616000 Hora oficial do Brasil","0.002615000"
"109","13.568616","162.247.241.4","192.168.137.185","TCP","66","443  >  41284 [ACK] Seq=3933 Ack=582 Win=57344 Len=0 TSval=2632108615 TSecr=3571279948","Jul  6, 2023 09:28:11.301004000 Hora oficial do Brasil","1.908388000"
"110","13.641601","192.168.137.185","162.247.241.4","TLSv1.3","873","Application Data, Application Data","Jul  6, 2023 09:28:11.373989000 Hora oficial do Brasil","0.072985000"
"111","13.641912","142.250.79.42","192.168.137.185","TCP","66","443  >  43202 [ACK] Seq=204 Ack=609 Win=66816 Len=0 TSval=5336498 TSecr=2283078462","Jul  6, 2023 09:28:11.374300000 Hora oficial do Brasil","0.000311000"
"112","13.642276","142.250.79.42","192.168.137.185","TCP","66","443  >  43202 [ACK] Seq=204 Ack=2009 Win=69632 Len=0 TSval=5336499 TSecr=2283078477","Jul  6, 2023 09:28:11.374664000 Hora oficial do Brasil","0.000364000"
"113","13.642722","192.168.137.1","192.168.137.185","DNS","141","Standard query response 0xfdcf A ib.isappcloud.com A 13.225.223.68 A 13.225.223.96 A 13.225.223.73 A 13.225.223.35","Jul  6, 2023 09:28:11.375110000 Hora oficial do Brasil","0.000446000"
"114","13.643972","192.168.137.185","142.250.79.42","TLSv1.3","650","Application Data","Jul  6, 2023 09:28:11.376360000 Hora oficial do Brasil","0.001250000"
"115","13.652335","192.168.137.185","13.225.223.68","TCP","74","42158  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=650920575 TSecr=0 WS=512","Jul  6, 2023 09:28:11.384723000 Hora oficial do Brasil","0.008363000"
"118","14.683750","192.168.137.185","13.225.223.68","TCP","74","[TCP Retransmission] 42158  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=650921590 TSecr=0 WS=512","Jul  6, 2023 09:28:12.416138000 Hora oficial do Brasil","0.436537000"
"119","15.589820","177.37.221.8","192.168.137.185","TCP","66","443  >  49870 [ACK] Seq=558 Ack=1665 Win=64128 Len=0 TSval=823551882 TSecr=1808188649","Jul  6, 2023 09:28:13.322208000 Hora oficial do Brasil","0.906070000"
"120","15.693298","142.251.135.42","192.168.137.185","TCP","66","443  >  39342 [ACK] Seq=4690 Ack=582 Win=66816 Len=0 TSval=2055269388 TSecr=374153839","Jul  6, 2023 09:28:13.425686000 Hora oficial do Brasil","0.103478000"
"121","15.693684","142.251.135.42","192.168.137.185","TCP","66","443  >  39342 [ACK] Seq=4690 Ack=1982 Win=69632 Len=0 TSval=2055269388 TSecr=374153842","Jul  6, 2023 09:28:13.426072000 Hora oficial do Brasil","0.000386000"
"122","15.694011","177.37.221.8","192.168.137.185","TLSv1.3","580","Application Data","Jul  6, 2023 09:28:13.426399000 Hora oficial do Brasil","0.000327000"
"125","15.695699","192.168.137.185","142.251.135.42","TLSv1.3","532","Application Data","Jul  6, 2023 09:28:13.428087000 Hora oficial do Brasil","0.000293000"
"126","15.695699","192.168.137.185","177.37.221.8","TCP","66","49870  >  443 [ACK] Seq=1665 Ack=1072 Win=69120 Len=0 TSval=1808192742 TSecr=823552055","Jul  6, 2023 09:28:13.428087000 Hora oficial do Brasil","0.000000000"
"127","16.615033","162.247.241.4","192.168.137.185","TCP","66","443  >  41284 [ACK] Seq=3933 Ack=1389 Win=57344 Len=0 TSval=2632112707 TSecr=3571283959","Jul  6, 2023 09:28:14.347421000 Hora oficial do Brasil","0.919334000"
"128","16.699941","142.250.79.42","192.168.137.185","TCP","66","443  >  43202 [ACK] Seq=204 Ack=2593 Win=72448 Len=0 TSval=5340591 TSecr=2283082542","Jul  6, 2023 09:28:14.432329000 Hora oficial do Brasil","0.084908000"
