App,Package,Start Time,Duration,Filename
"Rec Room",com.AgainstGravity.RecRoom,"jul. 6, 2023 @ 08:26:29 AM","3 min 14 sec",""

Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU2 Load [%]",Time  [ms],"CPU3 Frequency [kHz]",Time  [ms],"CPU3 Load [%]",Time  [ms],"CPU4 Frequency [kHz]",Time  [ms],"CPU4 Load [%]",Time  [ms],"CPU5 Frequency [kHz]",Time  [ms],"CPU5 Load [%]",Time  [ms],"Battery Power* [uW]",Time  [ms],"CPU6 Frequency [kHz]",Time  [ms],"CPU6 Load [%]",Time  [ms],"Battery Remaining (%) [%]",Time  [ms],"Battery Status",Time  [ms],"CPU7 Frequency [kHz]",Time  [ms],"CPU7 Load [%]",Time  [ms],"CPU8 Frequency [kHz]",Time  [ms],"CPU8 Load [%]",Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",
3118,806400,3118,0,3118,806400,3119,0,3119,806400,3119,0,3119,806400,3119,0,3120,1516800,3120,0,3120,0,3120,1516800,3120,0,3020,95,3020,0,3120,1516800,3120,0,3121,2515200,3121,0,3121,608000,3121,0,
3218,806400,3219,0,3219,806400,3219,0,3219,806400,3219,0,3219,806400,3220,0,3220,1516800,3220,0,3220,0,3220,1516800,3220,0,3120,95,3120,0,3220,1516800,3221,0,3221,2515200,3221,0,3221,608000,3221,0,
3318,806400,3319,0,3319,806400,3319,0,3319,806400,3320,0,3320,806400,3320,0,3320,691200,3320,0,3320,0,3320,691200,3320,0,3220,95,3220,0,3321,691200,3321,0,3321,2515200,3321,0,3321,608000,3321,0,
3419,806400,3419,0,3419,806400,3420,0,3420,806400,3420,0,3420,806400,3420,0,3420,691200,3420,0,3420,0,3421,691200,3421,0,3320,95,3320,0,3421,691200,3421,0,3421,2515200,3421,0,3422,315000,3422,0,
3519,806400,3520,0,3520,806400,3521,0,3521,806400,3521,0,3521,806400,3521,0,3522,691200,3522,0,3522,0,3522,691200,3522,0,3421,95,3421,0,3523,691200,3523,0,3523,2515200,3523,0,3524,315000,3524,0,
3620,806400,3620,0,3620,806400,3620,0,3620,806400,3621,0,3621,806400,3621,0,3621,1228800,3621,0,3621,0,3622,1228800,3622,0,3522,95,3522,0,3622,1228800,3622,0,3622,2515200,3623,0,3623,315000,3623,0,
3720,806400,3720,0,3720,806400,3721,0,3721,806400,3721,0,3721,806400,3721,0,3721,691200,3722,0,3722,0,3722,691200,3722,0,3622,95,3622,0,3722,691200,3722,0,3722,2515200,3722,0,3723,315000,3723,0,
3820,806400,3821,0,3821,806400,3821,0,3821,806400,3821,0,3821,806400,3822,0,3822,940800,3822,0,3822,0,3822,940800,3822,0,3722,95,3722,0,3822,940800,3822,0,3823,2515200,3823,0,3823,315000,3823,0,
3920,806400,3921,0,3921,806400,3921,0,3921,806400,3921,0,3922,806400,3922,0,3922,691200,3922,0,3922,0,3922,691200,3922,0,3822,95,3822,0,3922,940800,3923,0,3923,2515200,3923,0,3923,315000,3923,0,
4021,806400,4021,0,4021,806400,4021,0,4022,806400,4022,0,4022,806400,4022,0,4022,691200,4022,0,4022,0,4022,691200,4023,0,3922,95,3922,0,4023,691200,4023,0,4023,2515200,4023,0,4024,315000,4024,4,
4122,806400,4122,0,4122,806400,4122,0,4122,806400,4122,0,4123,806400,4123,0,4123,691200,4123,0,4123,95483,4123,691200,4123,0,4023,95,4023,0,4124,691200,4124,0,4124,2515200,4124,0,4124,315000,4124,4,
4222,806400,4222,0,4222,806400,4222,0,4222,806400,4223,0,4223,806400,4223,0,4223,2400000,4223,0,4223,95483,4223,2400000,4223,0,4123,95,4123,0,4223,2400000,4224,0,4224,2515200,4224,0,4224,315000,4224,4,
4323,806400,4323,0,4323,806400,4324,0,4324,806400,4324,0,4324,806400,4324,0,4324,691200,4325,0,4325,95483,4325,691200,4325,0,4223,95,4223,0,4325,691200,4325,0,4325,2515200,4325,0,4326,315000,4326,4,
4424,806400,4424,0,4424,806400,4424,0,4424,806400,4425,0,4425,806400,4425,0,4425,691200,4425,0,4425,95483,4426,691200,4426,0,4325,95,4325,0,4426,691200,4426,0,4426,2515200,4426,0,4427,315000,4427,4,
4524,806400,4524,0,4524,806400,4525,0,4525,806400,4525,0,4525,806400,4525,0,4525,940800,4525,0,4525,95483,4525,940800,4526,0,4426,95,4426,0,4526,940800,4526,0,4526,2515200,4526,0,4526,315000,4527,4,
4624,806400,4625,0,4625,806400,4625,0,4625,806400,4625,0,4626,806400,4626,0,4626,1228800,4626,0,4626,95483,4626,1228800,4626,0,4526,95,4526,0,4627,1228800,4627,0,4627,2515200,4627,0,4627,315000,4628,4,
4725,806400,4725,0,4725,806400,4726,0,4726,806400,4726,0,4726,806400,4726,0,4726,691200,4726,0,4726,95483,4726,691200,4727,0,4627,95,4627,0,4727,691200,4727,0,4727,2515200,4727,0,4727,315000,4728,4,
4826,806400,4826,0,4826,806400,4826,0,4826,806400,4827,0,4827,806400,4827,0,4827,691200,4827,0,4827,95483,4827,691200,4827,0,4727,95,4727,0,4828,691200,4828,0,4828,2515200,4828,0,4828,315000,4828,4,
4926,806400,4926,0,4926,806400,4927,0,4927,806400,4927,0,4927,806400,4928,0,4928,1228800,4928,0,4928,95483,4928,1228800,4928,0,4827,95,4828,0,4928,1228800,4929,0,4929,2515200,4929,0,4929,315000,4930,4,
5026,806400,5027,0,5027,806400,5028,0,5028,806400,5028,0,5028,806400,5028,0,5029,1228800,5029,0,5029,95483,5029,1228800,5029,0,4928,95,4928,0,5030,1228800,5030,0,5030,2515200,5030,0,5031,315000,5031,4,
5127,806400,5127,0,5128,806400,5128,0,5128,806400,5129,0,5129,806400,5129,0,5129,1900800,5130,0,5130,95483,5130,1900800,5130,0,5029,95,5030,0,5131,1900800,5131,0,5131,2035200,5131,0,5131,315000,5132,4,
5237,1804800,5238,0,5238,1804800,5238,0,5238,1804800,5239,0,5239,1804800,5239,0,5239,2400000,5239,0,5239,95483,5239,2400000,5240,0,5130,95,5130,0,5240,2400000,5240,0,5240,2515200,5240,0,5240,315000,5241,4,
5329,1804800,5329,0,5330,1804800,5330,0,5334,1804800,5335,0,5336,1804800,5339,0,5341,2400000,5343,0,5343,95483,5343,2400000,5344,0,5240,95,5240,0,5345,2400000,5348,0,5349,2515200,5350,0,5351,315000,5353,4,
5429,1804800,5430,0,5430,1804800,5431,0,5431,1804800,5432,0,5432,1804800,5432,0,5432,2400000,5432,0,5432,95483,5437,2400000,5437,0,5344,95,5344,0,5438,2400000,5438,0,5438,2515200,5438,0,5439,608000,5440,4,
5530,1804800,5531,0,5531,1804800,5531,0,5532,1804800,5532,0,5532,1804800,5532,0,5532,2400000,5532,0,5532,292095,5532,2400000,5533,0,5437,95,5437,0,5533,2400000,5539,0,5540,2515200,5542,0,5542,608000,5544,4,
5631,1804800,5631,0,5631,1804800,5632,0,5632,1804800,5632,0,5632,1804800,5632,0,5633,2400000,5633,0,5633,292095,5633,2400000,5633,0,5533,95,5533,0,5633,2400000,5634,0,5634,2515200,5634,0,5634,608000,5634,4,
5731,1804800,5731,0,5731,1804800,5732,0,5732,1804800,5732,0,5732,1804800,5732,0,5732,2400000,5732,0,5732,292095,5733,2400000,5733,0,5633,95,5633,0,5733,2400000,5733,0,5733,2515200,5733,0,5733,608000,5734,4,
5831,1804800,5832,0,5832,1804800,5832,0,5832,1804800,5832,0,5833,1804800,5833,0,5833,940800,5833,0,5833,292095,5833,940800,5834,0,5733,95,5733,0,5834,940800,5834,0,5834,2515200,5835,0,5835,608000,5835,4,
5931,806400,5932,0,5932,806400,5932,0,5932,806400,5932,0,5932,806400,5933,0,5933,2054400,5933,0,5933,292095,5933,2054400,5933,0,5834,95,5834,0,5933,2054400,5933,0,5933,2515200,5934,0,5934,315000,5934,0,
6032,806400,6032,0,6032,806400,6032,0,6033,806400,6033,0,6033,806400,6033,0,6033,1228800,6034,0,6034,0,6034,1228800,6034,0,5933,95,5933,0,6034,1228800,6034,0,6035,2515200,6035,0,6035,315000,6035,0,
6132,806400,6132,0,6133,806400,6133,0,6133,806400,6133,0,6133,806400,6134,0,6134,940800,6134,0,6134,0,6134,940800,6135,0,6034,95,6034,0,6135,940800,6135,0,6135,2515200,6135,0,6136,315000,6136,0,
6232,806400,6233,0,6233,806400,6233,0,6233,806400,6233,0,6234,806400,6234,0,6234,691200,6234,0,6235,0,6235,691200,6235,0,6135,95,6135,0,6235,691200,6236,0,6236,2515200,6236,0,6236,315000,6236,0,
6333,806400,6333,0,6333,806400,6334,0,6334,806400,6335,0,6335,806400,6335,0,6336,691200,6336,0,6336,0,6336,691200,6336,0,6235,95,6235,0,6337,691200,6337,0,6337,2515200,6337,0,6337,315000,6338,0,
6433,806400,6433,0,6434,806400,6434,0,6434,806400,6435,0,6435,806400,6435,0,6435,2400000,6435,0,6435,0,6435,2400000,6435,0,6336,95,6336,0,6436,2400000,6436,0,6436,2515200,6436,0,6436,315000,6436,0,
6534,806400,6534,0,6534,806400,6535,0,6535,806400,6535,0,6535,806400,6535,0,6535,2400000,6536,0,6536,0,6536,2400000,6536,0,6435,95,6435,0,6536,2400000,6536,0,6536,2515200,6536,0,6536,315000,6537,0,
6634,806400,6634,0,6634,806400,6634,0,6635,806400,6635,0,6635,806400,6635,0,6635,2400000,6635,0,6635,0,6636,2400000,6636,0,6536,95,6536,0,6636,2400000,6636,0,6636,2515200,6636,0,6636,315000,6637,0,
6734,806400,6735,0,6735,806400,6735,0,6735,806400,6736,0,6736,806400,6736,0,6736,691200,6736,0,6736,0,6736,691200,6737,0,6636,95,6636,0,6737,691200,6737,0,6737,2515200,6737,0,6738,315000,6738,0,
6834,806400,6835,0,6835,806400,6835,0,6835,806400,6836,0,6836,806400,6836,0,6836,691200,6836,0,6836,0,6836,691200,6837,0,6737,95,6737,0,6837,691200,6837,0,6837,2515200,6837,0,6837,315000,6837,0,
6935,806400,6936,0,6936,806400,6937,0,6937,806400,6937,0,6937,806400,6937,0,6938,691200,6938,0,6938,0,6938,691200,6938,0,6837,95,6837,0,6939,940800,6939,0,6939,2515200,6940,0,6940,315000,6940,0,
7035,806400,7036,0,7036,806400,7036,0,7036,806400,7037,0,7037,806400,7037,0,7037,1228800,7037,0,7037,0,7038,1228800,7038,0,6938,95,6938,0,7038,1228800,7038,0,7039,2515200,7039,0,7039,315000,7040,0,
7136,806400,7136,0,7136,806400,7137,0,7137,806400,7137,0,7137,806400,7138,0,7138,2054400,7138,0,7138,0,7138,2054400,7138,0,7038,95,7038,0,7139,2054400,7139,0,7139,2515200,7139,0,7139,315000,7140,0,
7236,806400,7236,0,7236,806400,7237,0,7237,806400,7237,0,7237,806400,7238,0,7238,1344000,7238,0,7238,0,7238,1344000,7239,0,7138,95,7139,0,7239,940800,7239,0,7240,2515200,7240,0,7240,315000,7240,0,
7336,940800,7337,0,7337,940800,7337,0,7337,940800,7338,0,7338,940800,7338,0,7339,1228800,7339,0,7339,0,7339,1228800,7339,0,7239,95,7239,0,7340,1228800,7340,0,7340,2515200,7340,0,7341,315000,7341,0,
7436,806400,7437,0,7437,806400,7437,0,7437,806400,7438,0,7438,806400,7438,0,7438,2400000,7439,0,7439,0,7439,2400000,7439,0,7339,95,7339,0,7439,2400000,7439,0,7439,2515200,7440,0,7440,315000,7440,0,
7537,806400,7537,0,7537,806400,7537,0,7537,806400,7538,0,7538,806400,7538,0,7538,2400000,7538,0,7538,0,7538,2400000,7539,0,7439,95,7439,0,7539,2400000,7539,0,7539,2515200,7539,0,7539,315000,7540,0,
7637,806400,7637,0,7638,806400,7638,0,7638,806400,7638,0,7638,806400,7638,0,7639,2400000,7639,0,7640,0,7640,2400000,7640,0,7539,95,7539,0,7641,2400000,7641,0,7641,2515200,7641,0,7642,315000,7642,0,
7737,806400,7738,0,7739,806400,7739,0,7739,806400,7740,0,7740,806400,7740,0,7740,1228800,7740,0,7740,0,7741,1228800,7741,0,7640,95,7640,0,7741,1228800,7741,0,7741,2515200,7742,0,7742,315000,7742,0,
7838,806400,7838,0,7838,806400,7839,0,7839,806400,7839,0,7839,806400,7840,0,7840,691200,7840,0,7840,0,7840,691200,7840,0,7741,95,7741,0,7840,691200,7841,0,7841,2515200,7841,0,7841,315000,7841,0,
7938,806400,7938,0,7938,806400,7939,0,7939,806400,7939,0,7939,806400,7939,0,7939,691200,7940,0,7940,0,7940,691200,7940,0,7840,95,7840,0,7940,691200,7940,0,7940,2515200,7941,0,7941,315000,7941,0,
8038,806400,8038,0,8039,806400,8039,0,8039,806400,8039,0,8039,806400,8039,0,8039,691200,8040,0,8040,0,8040,691200,8040,0,7940,95,7940,0,8040,691200,8040,0,8040,2515200,8041,0,8041,315000,8041,0,
8138,806400,8139,0,8139,806400,8139,0,8139,806400,8139,0,8139,806400,8140,0,8140,691200,8140,0,8140,0,8140,691200,8140,0,8040,95,8040,0,8140,691200,8141,0,8141,2515200,8141,0,8141,315000,8141,0,
8239,806400,8239,0,8239,806400,8239,0,8240,806400,8240,0,8240,806400,8240,0,8240,691200,8240,0,8240,0,8240,691200,8241,0,8140,95,8140,0,8241,691200,8241,0,8241,2515200,8241,0,8241,315000,8242,0,
8339,806400,8339,0,8339,806400,8340,0,8340,806400,8340,0,8340,806400,8340,0,8340,691200,8340,0,8340,0,8341,691200,8341,0,8241,95,8241,0,8341,691200,8341,0,8341,2515200,8342,0,8342,315000,8342,0,
8439,806400,8439,0,8440,806400,8440,0,8440,806400,8440,0,8440,806400,8440,0,8440,940800,8441,0,8441,0,8441,940800,8441,0,8341,95,8341,0,8441,940800,8441,0,8441,2515200,8442,0,8442,315000,8442,0,
8539,806400,8540,0,8540,806400,8540,0,8540,806400,8540,0,8541,806400,8541,0,8541,691200,8541,0,8541,0,8541,691200,8541,0,8441,95,8441,0,8541,691200,8542,0,8542,2515200,8542,0,8542,315000,8543,0,
8640,806400,8640,0,8640,806400,8640,0,8641,806400,8641,0,8641,806400,8641,0,8641,940800,8641,0,8641,0,8642,940800,8642,0,8541,95,8541,0,8642,940800,8642,0,8642,2515200,8643,0,8643,315000,8643,0,
8740,806400,8740,0,8740,806400,8741,0,8741,806400,8741,0,8741,806400,8741,0,8741,2400000,8741,0,8741,0,8741,2400000,8742,0,8642,95,8642,0,8742,2400000,8742,0,8742,2515200,8742,0,8742,315000,8743,0,
8840,806400,8841,0,8841,806400,8841,0,8841,806400,8841,0,8841,806400,8841,0,8842,940800,8842,0,8842,0,8842,940800,8842,0,8742,95,8742,0,8842,940800,8843,0,8843,2515200,8843,0,8843,315000,8843,0,
8941,806400,8941,0,8941,806400,8942,0,8942,806400,8942,0,8942,806400,8942,0,8942,940800,8942,0,8943,0,8943,940800,8943,0,8842,95,8842,0,8943,940800,8943,0,8943,2515200,8944,0,8944,315000,8944,0,
9041,806400,9041,0,9041,806400,9041,0,9042,806400,9042,0,9042,806400,9042,0,9042,691200,9043,0,9043,0,9043,691200,9043,0,8943,95,8943,0,9043,691200,9043,0,9043,2515200,9044,0,9044,315000,9044,0,
9141,806400,9142,0,9142,806400,9142,0,9142,806400,9143,0,9143,806400,9143,0,9143,691200,9143,0,9143,0,9143,691200,9144,0,9043,95,9043,0,9144,691200,9144,0,9144,2515200,9144,0,9144,315000,9144,0,
9241,806400,9242,0,9242,806400,9242,0,9242,806400,9243,0,9243,806400,9243,0,9243,691200,9243,0,9243,0,9244,691200,9244,0,9144,95,9144,0,9244,691200,9244,0,9244,2515200,9244,0,9244,315000,9245,0,
9342,806400,9342,0,9342,806400,9343,0,9343,806400,9343,0,9343,806400,9343,0,9343,691200,9344,0,9344,0,9344,691200,9344,0,9244,95,9244,0,9344,691200,9344,0,9344,2515200,9344,0,9345,315000,9345,0,
9442,806400,9442,0,9442,806400,9443,0,9443,806400,9443,0,9443,806400,9443,0,9444,691200,9444,0,9444,0,9444,691200,9444,0,9344,95,9344,0,9444,691200,9444,0,9445,2515200,9445,0,9445,315000,9445,0,
9543,806400,9543,0,9543,806400,9543,0,9544,806400,9544,0,9544,806400,9544,0,9544,691200,9544,0,9544,0,9544,691200,9545,0,9444,95,9444,0,9545,691200,9545,0,9545,2515200,9545,0,9545,315000,9546,0,
9643,806400,9643,0,9644,806400,9644,0,9644,806400,9644,0,9644,806400,9644,0,9645,691200,9645,0,9645,0,9645,691200,9645,0,9545,95,9545,0,9645,691200,9646,0,9646,2515200,9646,0,9646,315000,9647,0,
9743,806400,9743,0,9743,806400,9744,0,9744,806400,9744,0,9744,806400,9744,0,9744,691200,9745,0,9745,0,9745,691200,9745,0,9645,95,9645,0,9745,691200,9745,0,9746,2515200,9746,0,9746,315000,9746,0,
9843,806400,9844,0,9844,806400,9844,0,9844,806400,9844,0,9844,806400,9844,0,9845,940800,9845,0,9845,0,9845,940800,9845,0,9745,95,9745,0,9845,940800,9846,0,9846,2515200,9846,0,9846,315000,9846,0,
9943,1804800,9944,0,9944,1804800,9944,0,9944,1804800,9945,0,9945,1804800,9945,0,9945,940800,9945,0,9945,0,9946,940800,9946,0,9845,95,9845,0,9946,940800,9946,0,9946,2515200,9947,0,9947,315000,9947,0,
10044,806400,10044,0,10044,806400,10044,0,10044,806400,10045,0,10045,806400,10045,0,10045,940800,10045,0,10045,0,10046,940800,10046,0,9946,95,9946,0,10046,940800,10046,0,10046,2515200,10047,0,10047,315000,10047,0,
10144,806400,10144,0,10144,806400,10145,0,10145,806400,10145,0,10145,806400,10145,0,10145,940800,10146,0,10146,0,10146,940800,10146,0,10046,95,10046,0,10146,940800,10146,0,10147,2515200,10147,0,10147,315000,10147,0,
10244,1152000,10245,0,10245,1152000,10245,0,10245,1152000,10245,0,10246,1152000,10246,0,10246,1228800,10246,0,10246,0,10247,1228800,10247,0,10146,95,10146,0,10247,1228800,10247,0,10247,2515200,10248,0,10248,315000,10248,0,
10344,806400,10345,0,10345,806400,10345,0,10345,806400,10345,0,10346,806400,10346,0,10346,1228800,10346,0,10346,0,10346,1228800,10347,0,10247,95,10247,0,10347,1228800,10347,0,10347,2515200,10347,0,10347,315000,10348,0,
10445,806400,10445,0,10445,806400,10446,0,10446,806400,10446,0,10446,806400,10446,0,10446,940800,10447,0,10447,0,10447,940800,10447,0,10347,95,10347,0,10447,691200,10447,0,10447,2515200,10448,0,10448,315000,10448,0,
10545,806400,10545,0,10545,806400,10546,0,10546,806400,10546,0,10546,806400,10546,0,10546,940800,10547,0,10547,0,10547,940800,10547,0,10447,95,10447,0,10547,940800,10547,0,10548,2515200,10548,0,10548,315000,10548,0,
10645,806400,10646,0,10646,806400,10646,0,10646,806400,10647,0,10647,806400,10647,0,10647,2400000,10647,0,10647,0,10647,2400000,10648,0,10547,95,10547,0,10648,2400000,10648,0,10648,2515200,10648,0,10648,315000,10649,0,
10746,1804800,10746,0,10746,1804800,10747,0,10747,1804800,10747,0,10747,1804800,10747,0,10748,691200,10748,0,10748,0,10748,691200,10748,0,10648,95,10648,0,10748,691200,10749,0,10749,2515200,10749,0,10749,315000,10749,0,
10846,1324800,10847,0,10847,1804800,10847,0,10847,1804800,10848,0,10848,1804800,10848,0,10848,691200,10848,0,10848,0,10849,691200,10849,0,10748,95,10748,0,10849,691200,10849,0,10849,2515200,10850,0,10850,315000,10850,0,
10947,806400,10947,0,10947,806400,10947,0,10947,806400,10948,0,10948,806400,10948,0,10948,691200,10948,0,10948,0,10948,691200,10948,0,10849,95,10849,0,10949,691200,10949,0,10949,2515200,10949,0,10949,315000,10949,0,
