"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"725","168.213729","192.168.10.105","20.62.59.58","TCP","54","56959  >  443 [ACK] Seq=553 Ack=463 Win=513 Len=0","Jul  5, 2023 20:43:53.354860000 Hora oficial do Brasil","0.389073000"
"727","173.355325","192.168.10.105","104.71.216.56","TCP","54","57077  >  443 [FIN, ACK] Seq=1 Ack=33 Win=1022 Len=0","Jul  5, 2023 20:43:58.496456000 Hora oficial do Brasil","3.790606000"
"728","173.361475","192.168.10.105","104.88.205.146","TCP","54","57070  >  443 [FIN, ACK] Seq=1 Ack=33 Win=1020 Len=0","Jul  5, 2023 20:43:58.502606000 Hora oficial do Brasil","0.006150000"
"729","173.365247","192.168.10.105","152.199.55.200","TCP","54","57102  >  443 [FIN, ACK] Seq=1 Ack=98 Win=1023 Len=0","Jul  5, 2023 20:43:58.506378000 Hora oficial do Brasil","0.003772000"
"730","173.367813","192.168.10.105","152.199.54.186","TCP","54","57085  >  443 [FIN, ACK] Seq=1 Ack=98 Win=1024 Len=0","Jul  5, 2023 20:43:58.508944000 Hora oficial do Brasil","0.002566000"
"731","173.432553","192.168.10.105","44.205.73.18","TCP","54","57119  >  443 [FIN, ACK] Seq=2943 Ack=5881 Win=131072 Len=0","Jul  5, 2023 20:43:58.573684000 Hora oficial do Brasil","0.064740000"
"732","173.663616","44.205.73.18","192.168.10.105","TCP","54","443  >  57119 [FIN, ACK] Seq=5881 Ack=2944 Win=67072 Len=0","Jul  5, 2023 20:43:58.804747000 Hora oficial do Brasil","0.231063000"
"733","173.709595","192.168.10.105","152.199.55.200","TCP","54","[TCP Retransmission] 57102  >  443 [FIN, ACK] Seq=1 Ack=98 Win=1023 Len=0","Jul  5, 2023 20:43:58.850726000 Hora oficial do Brasil","0.045979000"
"734","173.724438","192.168.10.105","104.88.205.146","TCP","54","[TCP Retransmission] 57070  >  443 [FIN, ACK] Seq=1 Ack=33 Win=1020 Len=0","Jul  5, 2023 20:43:58.865569000 Hora oficial do Brasil","0.014843000"
"735","173.739939","192.168.10.105","152.199.54.186","TCP","54","[TCP Retransmission] 57085  >  443 [FIN, ACK] Seq=1 Ack=98 Win=1024 Len=0","Jul  5, 2023 20:43:58.881070000 Hora oficial do Brasil","0.015501000"
"736","173.870182","192.168.10.105","44.205.73.18","TCP","54","57119  >  443 [ACK] Seq=2944 Ack=5882 Win=131072 Len=0","Jul  5, 2023 20:43:59.011313000 Hora oficial do Brasil","0.130243000"
"737","173.914515","192.168.10.105","104.71.216.56","TCP","54","[TCP Retransmission] 57077  >  443 [FIN, ACK] Seq=1 Ack=33 Win=1022 Len=0","Jul  5, 2023 20:43:59.055646000 Hora oficial do Brasil","0.044333000"
"738","174.111709","192.168.10.105","20.94.21.149","TLSv1.2","77","Encrypted Alert","Jul  5, 2023 20:43:59.252840000 Hora oficial do Brasil","0.197194000"
"739","174.114585","192.168.10.105","20.94.21.149","TCP","54","57100  >  443 [FIN, ACK] Seq=24 Ack=1 Win=511 Len=0","Jul  5, 2023 20:43:59.255716000 Hora oficial do Brasil","0.002876000"
"740","174.117944","192.168.10.105","34.107.172.168","TLSv1.2","77","Encrypted Alert","Jul  5, 2023 20:43:59.259075000 Hora oficial do Brasil","0.003359000"
"741","174.126245","192.168.10.105","34.107.172.168","TCP","54","57110  >  443 [FIN, ACK] Seq=1581 Ack=4132 Win=131072 Len=0","Jul  5, 2023 20:43:59.267376000 Hora oficial do Brasil","0.008301000"
"742","174.157676","34.107.172.168","192.168.10.105","TCP","54","443  >  57110 [ACK] Seq=4132 Ack=1581 Win=69120 Len=0","Jul  5, 2023 20:43:59.298807000 Hora oficial do Brasil","0.031431000"
"743","174.157676","34.107.172.168","192.168.10.105","TCP","54","443  >  57110 [FIN, ACK] Seq=4132 Ack=1581 Win=69120 Len=0","Jul  5, 2023 20:43:59.298807000 Hora oficial do Brasil","0.000000000"
"744","174.168659","34.107.172.168","192.168.10.105","TCP","54","443  >  57110 [ACK] Seq=4133 Ack=1582 Win=69120 Len=0","Jul  5, 2023 20:43:59.309790000 Hora oficial do Brasil","0.010983000"
"745","174.351004","192.168.10.105","152.199.54.186","TCP","54","[TCP Retransmission] 57085  >  443 [FIN, ACK] Seq=1 Ack=98 Win=1024 Len=0","Jul  5, 2023 20:43:59.492135000 Hora oficial do Brasil","0.182345000"
"746","174.358226","20.94.21.149","192.168.10.105","TLSv1.2","77","Encrypted Alert","Jul  5, 2023 20:43:59.499357000 Hora oficial do Brasil","0.007222000"
"747","174.358226","20.94.21.149","192.168.10.105","TCP","54","443  >  57100 [FIN, ACK] Seq=24 Ack=24 Win=501 Len=0","Jul  5, 2023 20:43:59.499357000 Hora oficial do Brasil","0.000000000"
"748","174.358226","20.94.21.149","192.168.10.105","TCP","54","443  >  57100 [ACK] Seq=25 Ack=25 Win=501 Len=0","Jul  5, 2023 20:43:59.499357000 Hora oficial do Brasil","0.000000000"
"749","174.358990","192.168.10.105","34.107.172.168","TCP","54","57110  >  443 [ACK] Seq=1582 Ack=4133 Win=131072 Len=0","Jul  5, 2023 20:43:59.500121000 Hora oficial do Brasil","0.000764000"
"750","174.399487","192.168.10.105","152.199.55.200","TCP","54","[TCP Retransmission] 57102  >  443 [FIN, ACK] Seq=1 Ack=98 Win=1023 Len=0","Jul  5, 2023 20:43:59.540618000 Hora oficial do Brasil","0.040497000"
"751","174.400133","192.168.10.105","104.88.205.146","TCP","54","[TCP Retransmission] 57070  >  443 [FIN, ACK] Seq=1 Ack=33 Win=1020 Len=0","Jul  5, 2023 20:43:59.541264000 Hora oficial do Brasil","0.000646000"
"752","174.568717","192.168.10.105","20.94.21.149","TCP","54","57100  >  443 [RST, ACK] Seq=25 Ack=24 Win=0 Len=0","Jul  5, 2023 20:43:59.709848000 Hora oficial do Brasil","0.168584000"
"753","174.790263","192.168.10.105","187.86.80.10","DNS","74","Standard query 0x8ab0 A statsigapi.net","Jul  5, 2023 20:43:59.931394000 Hora oficial do Brasil","0.221546000"
"754","174.806277","187.86.80.10","192.168.10.105","DNS","90","Standard query response 0x8ab0 A statsigapi.net A 20.94.21.149","Jul  5, 2023 20:43:59.947408000 Hora oficial do Brasil","0.016014000"
"755","174.833963","192.168.10.105","187.86.94.42","DNS","74","Standard query 0x8ab0 A statsigapi.net","Jul  5, 2023 20:43:59.975094000 Hora oficial do Brasil","0.027686000"
"756","174.843044","187.86.94.42","192.168.10.105","DNS","90","Standard query response 0x8ab0 A statsigapi.net A 20.94.21.149","Jul  5, 2023 20:43:59.984175000 Hora oficial do Brasil","0.009081000"
"757","174.931077","192.168.10.105","104.71.216.56","TCP","54","[TCP Retransmission] 57077  >  443 [FIN, ACK] Seq=1 Ack=33 Win=1022 Len=0","Jul  5, 2023 20:44:00.072208000 Hora oficial do Brasil","0.088033000"
"758","175.053501","192.168.10.105","20.94.21.149","TCP","66","57123  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM","Jul  5, 2023 20:44:00.194632000 Hora oficial do Brasil","0.122424000"
"759","175.299779","20.94.21.149","192.168.10.105","TCP","66","443  >  57123 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400 SACK_PERM WS=128","Jul  5, 2023 20:44:00.440910000 Hora oficial do Brasil","0.246278000"
"760","175.503625","192.168.10.105","20.94.21.149","TCP","54","57123  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0","Jul  5, 2023 20:44:00.644756000 Hora oficial do Brasil","0.203846000"
"762","175.516157","192.168.10.105","20.94.21.149","TLSv1.2","363","Client Hello","Jul  5, 2023 20:44:00.657288000 Hora oficial do Brasil","0.000038000"
"763","175.544895","192.168.10.105","152.199.54.186","TCP","54","[TCP Retransmission] 57085  >  443 [FIN, ACK] Seq=1 Ack=98 Win=1024 Len=0","Jul  5, 2023 20:44:00.686026000 Hora oficial do Brasil","0.028738000"
"764","175.687289","192.168.10.105","152.199.55.200","TCP","54","[TCP Retransmission] 57102  >  443 [FIN, ACK] Seq=1 Ack=98 Win=1023 Len=0","Jul  5, 2023 20:44:00.828420000 Hora oficial do Brasil","0.142394000"
"765","175.743623","20.94.21.149","192.168.10.105","TCP","54","443  >  57123 [ACK] Seq=1 Ack=310 Win=64128 Len=0","Jul  5, 2023 20:44:00.884754000 Hora oficial do Brasil","0.056334000"
"766","175.744946","20.94.21.149","192.168.10.105","TLSv1.2","1454","Server Hello","Jul  5, 2023 20:44:00.886077000 Hora oficial do Brasil","0.001323000"
"767","175.744946","20.94.21.149","192.168.10.105","TCP","1454","443  >  57123 [PSH, ACK] Seq=1401 Ack=310 Win=64128 Len=1400 [TCP segment of a reassembled PDU]","Jul  5, 2023 20:44:00.886077000 Hora oficial do Brasil","0.000000000"
"768","175.744946","20.94.21.149","192.168.10.105","TLSv1.2","1454","Certificate","Jul  5, 2023 20:44:00.886077000 Hora oficial do Brasil","0.000000000"
"769","175.744946","20.94.21.149","192.168.10.105","TLSv1.2","311","Server Key Exchange, Server Hello Done","Jul  5, 2023 20:44:00.886077000 Hora oficial do Brasil","0.000000000"
"770","175.897559","192.168.10.105","104.88.205.146","TCP","54","[TCP Retransmission] 57070  >  443 [FIN, ACK] Seq=1 Ack=33 Win=1020 Len=0","Jul  5, 2023 20:44:01.038690000 Hora oficial do Brasil","0.152613000"
"771","175.972446","192.168.10.105","20.94.21.149","TCP","54","57123  >  443 [ACK] Seq=310 Ack=4458 Win=131584 Len=0","Jul  5, 2023 20:44:01.113577000 Hora oficial do Brasil","0.074887000"
"772","176.013531","192.168.10.105","20.94.21.149","TLSv1.2","96","Client Key Exchange","Jul  5, 2023 20:44:01.154662000 Hora oficial do Brasil","0.041085000"
