"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"35","0.637578","91.199.81.31","192.168.10.105","UDP","110","5056  >  63082 Len=68","Jul  5, 2023 21:37:19.315926000 Hora oficial do Brasil","0.014934000"
"36","0.654244","20.120.122.254","192.168.10.105","TCP","66","[TCP Dup ACK 3#2] 443  >  58245 [ACK] Seq=885 Ack=1 Win=156 Len=0 SLE=4294962273 SRE=4294963673","Jul  5, 2023 21:37:19.332592000 Hora oficial do Brasil","0.016666000"
"37","0.669209","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:19.347557000 Hora oficial do Brasil","0.014965000"
"38","0.700661","91.199.81.31","192.168.10.105","UDP","228","5056  >  63082 Len=186","Jul  5, 2023 21:37:19.379009000 Hora oficial do Brasil","0.031452000"
"39","0.746139","91.199.81.31","192.168.10.105","UDP","306","5056  >  63082 Len=264","Jul  5, 2023 21:37:19.424487000 Hora oficial do Brasil","0.045478000"
"40","0.793036","91.199.81.31","192.168.10.105","UDP","484","5056  >  63082 Len=442","Jul  5, 2023 21:37:19.471384000 Hora oficial do Brasil","0.046897000"
"41","0.870059","91.199.81.31","192.168.10.105","UDP","378","5056  >  63082 Len=336","Jul  5, 2023 21:37:19.548407000 Hora oficial do Brasil","0.077023000"
"42","0.927074","91.199.81.31","192.168.10.105","UDP","344","5056  >  63082 Len=302","Jul  5, 2023 21:37:19.605422000 Hora oficial do Brasil","0.057015000"
"43","0.994738","91.199.81.31","192.168.10.105","UDP","310","5056  >  63082 Len=268","Jul  5, 2023 21:37:19.673086000 Hora oficial do Brasil","0.067664000"
"44","1.071094","91.199.81.31","192.168.10.105","UDP","310","5056  >  63082 Len=268","Jul  5, 2023 21:37:19.749442000 Hora oficial do Brasil","0.076356000"
"45","1.133776","91.199.81.31","192.168.10.105","UDP","306","5056  >  63082 Len=264","Jul  5, 2023 21:37:19.812124000 Hora oficial do Brasil","0.062682000"
"46","1.181264","34.138.119.63","192.168.10.105","UDP","74","7521  >  63083 Len=32","Jul  5, 2023 21:37:19.859612000 Hora oficial do Brasil","0.047488000"
"47","1.193191","91.199.81.31","192.168.10.105","UDP","306","5056  >  63082 Len=264","Jul  5, 2023 21:37:19.871539000 Hora oficial do Brasil","0.011927000"
"48","1.259562","91.199.81.31","192.168.10.105","UDP","306","5056  >  63082 Len=264","Jul  5, 2023 21:37:19.937910000 Hora oficial do Brasil","0.066371000"
"49","1.305941","34.138.119.63","192.168.10.105","UDP","74","7521  >  63083 Len=32","Jul  5, 2023 21:37:19.984289000 Hora oficial do Brasil","0.046379000"
