"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"1","0.000000","91.199.81.21","192.168.10.105","UDP","323","5056  >  51065 Len=281","Jul  5, 2023 21:20:21.184022000 Hora oficial do Brasil","0.000000000"
"2","0.000000","34.138.251.81","192.168.10.105","UDP","122","7062  >  51066 Len=80","Jul  5, 2023 21:20:21.184022000 Hora oficial do Brasil","0.000000000"
"3","0.000000","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:21.184022000 Hora oficial do Brasil","0.000000000"
"4","0.049924","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:21.233946000 Hora oficial do Brasil","0.049924000"
"5","0.049924","34.138.251.81","192.168.10.105","UDP","74","7062  >  51066 Len=32","Jul  5, 2023 21:20:21.233946000 Hora oficial do Brasil","0.000000000"
"6","0.065403","192.168.10.105","34.138.251.81","UDP","810","51066  >  7062 Len=768","Jul  5, 2023 21:20:21.249425000 Hora oficial do Brasil","0.015479000"
"7","0.071727","192.168.10.105","34.138.251.81","UDP","186","51066  >  7062 Len=144","Jul  5, 2023 21:20:21.255749000 Hora oficial do Brasil","0.006324000"
"8","0.079274","192.168.10.105","34.138.251.81","UDP","74","51066  >  7062 Len=32","Jul  5, 2023 21:20:21.263296000 Hora oficial do Brasil","0.007547000"
"9","0.090294","192.168.10.105","34.138.251.81","UDP","170","51066  >  7062 Len=128","Jul  5, 2023 21:20:21.274316000 Hora oficial do Brasil","0.011020000"
"10","0.094085","192.168.10.105","91.199.81.21","UDP","94","51065  >  5056 Len=52","Jul  5, 2023 21:20:21.278107000 Hora oficial do Brasil","0.003791000"
"11","0.095667","192.168.10.105","34.138.251.81","UDP","250","51066  >  7062 Len=208","Jul  5, 2023 21:20:21.279689000 Hora oficial do Brasil","0.001582000"
"12","0.096323","192.168.10.105","34.138.251.81","UDP","154","51066  >  7062 Len=112","Jul  5, 2023 21:20:21.280345000 Hora oficial do Brasil","0.000656000"
"13","0.096777","192.168.10.105","34.138.251.81","UDP","154","51066  >  7062 Len=112","Jul  5, 2023 21:20:21.280799000 Hora oficial do Brasil","0.000454000"
"14","0.097218","192.168.10.105","91.199.81.21","UDP","348","51065  >  5056 Len=306","Jul  5, 2023 21:20:21.281240000 Hora oficial do Brasil","0.000441000"
"15","0.097651","192.168.10.105","20.120.122.254","TLSv1.2","85","Encrypted Alert","Jul  5, 2023 21:20:21.281673000 Hora oficial do Brasil","0.000433000"
"16","0.125897","192.168.10.105","91.199.81.21","UDP","348","51065  >  5056 Len=306","Jul  5, 2023 21:20:21.309919000 Hora oficial do Brasil","0.028246000"
"17","0.164702","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:21.348724000 Hora oficial do Brasil","0.038805000"
"18","0.205494","192.168.10.105","34.138.251.81","UDP","298","51066  >  7062 Len=256","Jul  5, 2023 21:20:21.389516000 Hora oficial do Brasil","0.040792000"
"19","0.264832","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:21.448854000 Hora oficial do Brasil","0.059338000"
"20","0.309577","91.199.81.21","192.168.10.105","UDP","310","5056  >  51065 Len=268","Jul  5, 2023 21:20:21.493599000 Hora oficial do Brasil","0.044745000"
"21","0.341971","91.199.81.21","192.168.10.105","UDP","110","5056  >  51065 Len=68","Jul  5, 2023 21:20:21.525993000 Hora oficial do Brasil","0.032394000"
"22","0.355415","34.138.251.81","192.168.10.105","UDP","74","7062  >  51066 Len=32","Jul  5, 2023 21:20:21.539437000 Hora oficial do Brasil","0.013444000"
"23","0.419501","91.199.81.21","192.168.10.105","UDP","306","5056  >  51065 Len=264","Jul  5, 2023 21:20:21.603523000 Hora oficial do Brasil","0.064086000"
"24","0.432915","192.168.10.105","34.138.251.81","UDP","250","51066  >  7062 Len=208","Jul  5, 2023 21:20:21.616937000 Hora oficial do Brasil","0.013414000"
"25","0.512631","91.199.81.21","192.168.10.105","UDP","306","5056  >  51065 Len=264","Jul  5, 2023 21:20:21.696653000 Hora oficial do Brasil","0.079716000"
"26","0.524363","192.168.10.105","91.199.81.21","UDP","389","51065  >  5056 Len=347","Jul  5, 2023 21:20:21.708385000 Hora oficial do Brasil","0.011732000"
"27","0.527025","192.168.10.105","34.138.251.81","UDP","138","51066  >  7062 Len=96","Jul  5, 2023 21:20:21.711047000 Hora oficial do Brasil","0.002662000"
"28","0.606574","91.199.81.21","192.168.10.105","UDP","314","5056  >  51065 Len=272","Jul  5, 2023 21:20:21.790596000 Hora oficial do Brasil","0.079549000"
"29","0.618102","34.138.251.81","192.168.10.105","UDP","154","7062  >  51066 Len=112","Jul  5, 2023 21:20:21.802124000 Hora oficial do Brasil","0.011528000"
"30","0.647939","34.138.251.81","192.168.10.105","UDP","154","7062  >  51066 Len=112","Jul  5, 2023 21:20:21.831961000 Hora oficial do Brasil","0.029837000"
"31","0.687602","91.199.81.21","192.168.10.105","UDP","306","5056  >  51065 Len=264","Jul  5, 2023 21:20:21.871624000 Hora oficial do Brasil","0.039663000"
"32","1.128952","34.138.251.81","192.168.10.105","UDP","74","7062  >  51066 Len=32","Jul  5, 2023 21:20:22.312974000 Hora oficial do Brasil","0.441350000"
"33","1.128952","34.138.251.81","192.168.10.105","UDP","234","7062  >  51066 Len=192","Jul  5, 2023 21:20:22.312974000 Hora oficial do Brasil","0.000000000"
"34","1.128952","91.199.81.21","192.168.10.105","UDP","499","5056  >  51065 Len=457","Jul  5, 2023 21:20:22.312974000 Hora oficial do Brasil","0.000000000"
"35","1.177427","192.168.10.105","40.76.151.151","TCP","66","57981  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM","Jul  5, 2023 21:20:22.361449000 Hora oficial do Brasil","0.048475000"
"36","1.180414","192.168.10.105","91.199.81.21","UDP","409","51065  >  5056 Len=367","Jul  5, 2023 21:20:22.364436000 Hora oficial do Brasil","0.002987000"
"37","1.181256","192.168.10.105","34.138.251.81","UDP","74","51066  >  7062 Len=32","Jul  5, 2023 21:20:22.365278000 Hora oficial do Brasil","0.000842000"
"38","1.182719","192.168.10.105","91.199.81.21","UDP","389","51065  >  5056 Len=347","Jul  5, 2023 21:20:22.366741000 Hora oficial do Brasil","0.001463000"
"39","1.183333","192.168.10.105","91.199.81.21","UDP","368","51065  >  5056 Len=326","Jul  5, 2023 21:20:22.367355000 Hora oficial do Brasil","0.000614000"
"40","1.183899","192.168.10.105","91.199.81.21","UDP","389","51065  >  5056 Len=347","Jul  5, 2023 21:20:22.367921000 Hora oficial do Brasil","0.000566000"
"41","1.184423","192.168.10.105","91.199.81.21","UDP","389","51065  >  5056 Len=347","Jul  5, 2023 21:20:22.368445000 Hora oficial do Brasil","0.000524000"
"42","1.311627","192.168.10.105","91.199.81.21","UDP","389","51065  >  5056 Len=347","Jul  5, 2023 21:20:22.495649000 Hora oficial do Brasil","0.127204000"
"43","1.337045","34.138.251.81","192.168.10.105","UDP","74","7062  >  51066 Len=32","Jul  5, 2023 21:20:22.521067000 Hora oficial do Brasil","0.025418000"
"44","1.343698","192.168.10.105","91.199.81.21","UDP","94","51065  >  5056 Len=52","Jul  5, 2023 21:20:22.527720000 Hora oficial do Brasil","0.006653000"
"45","1.369259","34.138.251.81","192.168.10.105","UDP","74","7062  >  51066 Len=32","Jul  5, 2023 21:20:22.553281000 Hora oficial do Brasil","0.025561000"
"46","1.371261","192.168.10.105","155.133.227.50","TLSv1.2","113","Application Data","Jul  5, 2023 21:20:22.555283000 Hora oficial do Brasil","0.002002000"
"47","1.388525","34.138.251.81","192.168.10.105","UDP","490","7062  >  51066 Len=448","Jul  5, 2023 21:20:22.572547000 Hora oficial do Brasil","0.017264000"
"48","1.390021","192.168.10.105","91.199.81.21","UDP","376","51065  >  5056 Len=334","Jul  5, 2023 21:20:22.574043000 Hora oficial do Brasil","0.001496000"
"49","1.414098","40.76.151.151","192.168.10.105","TCP","66","443  >  57981 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400 SACK_PERM WS=1024","Jul  5, 2023 21:20:22.598120000 Hora oficial do Brasil","0.024077000"
"50","1.423540","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:22.607562000 Hora oficial do Brasil","0.009442000"
"51","1.484989","91.199.81.21","192.168.10.105","UDP","277","5056  >  51065 Len=235","Jul  5, 2023 21:20:22.669011000 Hora oficial do Brasil","0.061449000"
"52","1.490760","192.168.10.105","91.199.81.21","UDP","368","51065  >  5056 Len=326","Jul  5, 2023 21:20:22.674782000 Hora oficial do Brasil","0.005771000"
"53","1.512188","155.133.227.50","192.168.10.105","TCP","54","27034  >  57584 [ACK] Seq=1 Ack=60 Win=1023 Len=0","Jul  5, 2023 21:20:22.696210000 Hora oficial do Brasil","0.021428000"
"54","1.539783","91.199.81.21","192.168.10.105","UDP","113","5056  >  51065 Len=71","Jul  5, 2023 21:20:22.723805000 Hora oficial do Brasil","0.027595000"
"55","1.553268","34.138.251.81","192.168.10.105","UDP","138","7062  >  51066 Len=96","Jul  5, 2023 21:20:22.737290000 Hora oficial do Brasil","0.013485000"
"56","1.576662","192.168.10.105","34.138.251.81","UDP","74","51066  >  7062 Len=32","Jul  5, 2023 21:20:22.760684000 Hora oficial do Brasil","0.023394000"
"57","1.590367","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:22.774389000 Hora oficial do Brasil","0.013705000"
"58","1.604300","192.168.10.105","91.199.81.21","UDP","397","51065  >  5056 Len=355","Jul  5, 2023 21:20:22.788322000 Hora oficial do Brasil","0.013933000"
"59","1.675926","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:22.859948000 Hora oficial do Brasil","0.071626000"
"60","1.698098","192.168.10.105","34.138.251.81","UDP","186","51066  >  7062 Len=144","Jul  5, 2023 21:20:22.882120000 Hora oficial do Brasil","0.022172000"
"61","1.749618","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:22.933640000 Hora oficial do Brasil","0.051520000"
"62","1.810581","192.168.10.105","34.138.251.81","UDP","186","51066  >  7062 Len=144","Jul  5, 2023 21:20:22.994603000 Hora oficial do Brasil","0.060963000"
"63","1.843380","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:23.027402000 Hora oficial do Brasil","0.032799000"
"64","1.898083","192.168.10.105","34.138.251.81","UDP","298","51066  >  7062 Len=256","Jul  5, 2023 21:20:23.082105000 Hora oficial do Brasil","0.054703000"
"65","1.920618","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:23.104640000 Hora oficial do Brasil","0.022535000"
"66","2.047165","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:23.231187000 Hora oficial do Brasil","0.126547000"
"67","2.063205","34.138.251.81","192.168.10.105","UDP","74","7062  >  51066 Len=32","Jul  5, 2023 21:20:23.247227000 Hora oficial do Brasil","0.016040000"
"68","2.109010","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:23.293032000 Hora oficial do Brasil","0.045805000"
"69","2.200287","34.138.251.81","192.168.10.105","UDP","202","7062  >  51066 Len=160","Jul  5, 2023 21:20:23.384309000 Hora oficial do Brasil","0.091277000"
"70","2.200287","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:23.384309000 Hora oficial do Brasil","0.000000000"
"71","2.219444","34.138.251.81","192.168.10.105","UDP","282","7062  >  51066 Len=240","Jul  5, 2023 21:20:23.403466000 Hora oficial do Brasil","0.019157000"
"72","2.250730","34.138.251.81","192.168.10.105","UDP","138","7062  >  51066 Len=96","Jul  5, 2023 21:20:23.434752000 Hora oficial do Brasil","0.031286000"
"73","2.288998","34.138.251.81","192.168.10.105","UDP","138","7062  >  51066 Len=96","Jul  5, 2023 21:20:23.473020000 Hora oficial do Brasil","0.038268000"
"74","2.288998","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:23.473020000 Hora oficial do Brasil","0.000000000"
"75","2.363347","91.199.81.21","192.168.10.105","UDP","328","5056  >  51065 Len=286","Jul  5, 2023 21:20:23.547369000 Hora oficial do Brasil","0.074349000"
"76","2.386762","34.138.251.81","192.168.10.105","UDP","74","7062  >  51066 Len=32","Jul  5, 2023 21:20:23.570784000 Hora oficial do Brasil","0.023415000"
"77","2.386762","34.138.251.81","192.168.10.105","UDP","218","7062  >  51066 Len=176","Jul  5, 2023 21:20:23.570784000 Hora oficial do Brasil","0.000000000"
"78","2.422087","34.138.251.81","192.168.10.105","UDP","154","7062  >  51066 Len=112","Jul  5, 2023 21:20:23.606109000 Hora oficial do Brasil","0.035325000"
"79","2.422087","91.199.81.21","192.168.10.105","UDP","318","5056  >  51065 Len=276","Jul  5, 2023 21:20:23.606109000 Hora oficial do Brasil","0.000000000"
"80","2.423692","40.76.151.151","192.168.10.105","TCP","66","[TCP Retransmission] 443  >  57981 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400 SACK_PERM WS=1024","Jul  5, 2023 21:20:23.607714000 Hora oficial do Brasil","0.001605000"
"81","2.447113","34.138.251.81","192.168.10.105","UDP","154","7062  >  51066 Len=112","Jul  5, 2023 21:20:23.631135000 Hora oficial do Brasil","0.023421000"
"82","2.498050","91.199.81.21","192.168.10.105","UDP","269","5056  >  51065 Len=227","Jul  5, 2023 21:20:23.682072000 Hora oficial do Brasil","0.050937000"
"83","2.535956","192.168.10.105","91.199.81.21","UDP","389","51065  >  5056 Len=347","Jul  5, 2023 21:20:23.719978000 Hora oficial do Brasil","0.037906000"
"84","2.536798","192.168.10.105","34.138.251.81","UDP","154","51066  >  7062 Len=112","Jul  5, 2023 21:20:23.720820000 Hora oficial do Brasil","0.000842000"
"85","2.542013","192.168.10.105","91.199.81.21","UDP","396","51065  >  5056 Len=354","Jul  5, 2023 21:20:23.726035000 Hora oficial do Brasil","0.005215000"
"86","2.563875","192.168.10.105","91.199.81.21","UDP","392","51065  >  5056 Len=350","Jul  5, 2023 21:20:23.747897000 Hora oficial do Brasil","0.021862000"
"87","2.566105","91.199.81.21","192.168.10.105","UDP","113","5056  >  51065 Len=71","Jul  5, 2023 21:20:23.750127000 Hora oficial do Brasil","0.002230000"
